参数,总收益率
"{'boll_window': 51, 'boll_dev': 8, 'atr_window': 30, 'risk_level': 50, 'sl_multiplier': 3.300000000000002, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1736.868163
"{'boll_window': 30, 'boll_dev': 10, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 5.699999999999997, 'dis_open': 2, 'interval': 10, 'fixed_size': 2}",1736.130312
"{'boll_window': 30, 'boll_dev': 10, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 4.999999999999999, 'dis_open': 2, 'interval': 10, 'fixed_size': 2}",1736.130312
"{'boll_window': 51, 'boll_dev': 8, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 2.300000000000001, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1724.429661
"{'boll_window': 48, 'boll_dev': 8, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 2.100000000000001, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1721.481284
"{'boll_window': 51, 'boll_dev': 8, 'atr_window': 28, 'risk_level': 50, 'sl_multiplier': 3.300000000000002, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1719.989877
"{'boll_window': 48, 'boll_dev': 8, 'atr_window': 30, 'risk_level': 50, 'sl_multiplier': 3.200000000000002, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1713.886357
"{'boll_window': 48, 'boll_dev': 8, 'atr_window': 30, 'risk_level': 50, 'sl_multiplier': 3.300000000000002, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1712.526495
"{'boll_window': 51, 'boll_dev': 8, 'atr_window': 30, 'risk_level': 50, 'sl_multiplier': 4.999999999999999, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1710.563713
"{'boll_window': 51, 'boll_dev': 8, 'atr_window': 30, 'risk_level': 50, 'sl_multiplier': 5.699999999999997, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1710.563713
"{'boll_window': 51, 'boll_dev': 8, 'atr_window': 30, 'risk_level': 50, 'sl_multiplier': 4.400000000000001, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1710.563713
"{'boll_window': 51, 'boll_dev': 8, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 3.200000000000002, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1706.751464
"{'boll_window': 51, 'boll_dev': 8, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 3.300000000000002, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1705.391603
"{'boll_window': 51, 'boll_dev': 8, 'atr_window': 28, 'risk_level': 50, 'sl_multiplier': 4.400000000000001, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1693.685426
"{'boll_window': 51, 'boll_dev': 8, 'atr_window': 28, 'risk_level': 50, 'sl_multiplier': 4.999999999999999, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1693.685426
"{'boll_window': 48, 'boll_dev': 8, 'atr_window': 30, 'risk_level': 50, 'sl_multiplier': 4.999999999999999, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1688.102286
"{'boll_window': 48, 'boll_dev': 8, 'atr_window': 30, 'risk_level': 50, 'sl_multiplier': 5.699999999999997, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1688.102286
"{'boll_window': 48, 'boll_dev': 8, 'atr_window': 30, 'risk_level': 50, 'sl_multiplier': 4.400000000000001, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1688.102286
"{'boll_window': 30, 'boll_dev': 10, 'atr_window': 20, 'risk_level': 50, 'sl_multiplier': 3.200000000000002, 'dis_open': 2, 'interval': 10, 'fixed_size': 2}",1687.839797
"{'boll_window': 30, 'boll_dev': 10, 'atr_window': 20, 'risk_level': 50, 'sl_multiplier': 4.999999999999999, 'dis_open': 2, 'interval': 10, 'fixed_size': 2}",1686.39965
"{'boll_window': 30, 'boll_dev': 10, 'atr_window': 20, 'risk_level': 50, 'sl_multiplier': 5.699999999999997, 'dis_open': 2, 'interval': 10, 'fixed_size': 2}",1686.39965
"{'boll_window': 51, 'boll_dev': 8, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 4.999999999999999, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1679.367132
"{'boll_window': 51, 'boll_dev': 8, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 5.699999999999997, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1679.367132
"{'boll_window': 51, 'boll_dev': 8, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 4.400000000000001, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1679.367132
"{'boll_window': 48, 'boll_dev': 8, 'atr_window': 28, 'risk_level': 50, 'sl_multiplier': 2.300000000000001, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1671.686258
"{'boll_window': 51, 'boll_dev': 8, 'atr_window': 30, 'risk_level': 50, 'sl_multiplier': 2.100000000000001, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1661.135182
"{'boll_window': 51, 'boll_dev': 8, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 2.100000000000001, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1650.136532
"{'boll_window': 39, 'boll_dev': 10, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 2.300000000000001, 'dis_open': 2, 'interval': 10, 'fixed_size': 2}",1642.989521
"{'boll_window': 51, 'boll_dev': 8, 'atr_window': 10, 'risk_level': 50, 'sl_multiplier': 2.100000000000001, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1641.543389
"{'boll_window': 51, 'boll_dev': 8, 'atr_window': 20, 'risk_level': 50, 'sl_multiplier': 5.699999999999997, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1622.374602
"{'boll_window': 51, 'boll_dev': 8, 'atr_window': 20, 'risk_level': 50, 'sl_multiplier': 3.300000000000002, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1622.374602
"{'boll_window': 27, 'boll_dev': 6, 'atr_window': 18, 'risk_level': 50, 'sl_multiplier': 4.999999999999999, 'dis_open': 2, 'interval': 2, 'fixed_size': 2}",1622.34403
"{'boll_window': 51, 'boll_dev': 8, 'atr_window': 10, 'risk_level': 50, 'sl_multiplier': 4.400000000000001, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1620.992573
"{'boll_window': 51, 'boll_dev': 8, 'atr_window': 10, 'risk_level': 50, 'sl_multiplier': 4.999999999999999, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1620.992573
"{'boll_window': 51, 'boll_dev': 8, 'atr_window': 10, 'risk_level': 50, 'sl_multiplier': 3.200000000000002, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1620.992573
"{'boll_window': 48, 'boll_dev': 8, 'atr_window': 20, 'risk_level': 50, 'sl_multiplier': 3.100000000000002, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1619.115763
"{'boll_window': 48, 'boll_dev': 8, 'atr_window': 20, 'risk_level': 50, 'sl_multiplier': 3.200000000000002, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1617.075971
"{'boll_window': 48, 'boll_dev': 8, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 3.300000000000002, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1616.132031
"{'boll_window': 27, 'boll_dev': 6, 'atr_window': 10, 'risk_level': 50, 'sl_multiplier': 1.8000000000000007, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1608.641797
"{'boll_window': 48, 'boll_dev': 8, 'atr_window': 28, 'risk_level': 50, 'sl_multiplier': 4.999999999999999, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1608.186042
"{'boll_window': 48, 'boll_dev': 8, 'atr_window': 28, 'risk_level': 50, 'sl_multiplier': 4.400000000000001, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1608.186042
"{'boll_window': 48, 'boll_dev': 8, 'atr_window': 28, 'risk_level': 50, 'sl_multiplier': 5.699999999999997, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1608.186042
"{'boll_window': 48, 'boll_dev': 8, 'atr_window': 18, 'risk_level': 50, 'sl_multiplier': 3.200000000000002, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1602.717405
"{'boll_window': 27, 'boll_dev': 10, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 2.100000000000001, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1598.652237
"{'boll_window': 15, 'boll_dev': 10, 'atr_window': 20, 'risk_level': 50, 'sl_multiplier': 5.699999999999997, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1596.966457
"{'boll_window': 15, 'boll_dev': 10, 'atr_window': 20, 'risk_level': 50, 'sl_multiplier': 4.999999999999999, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1596.966457
"{'boll_window': 48, 'boll_dev': 8, 'atr_window': 20, 'risk_level': 50, 'sl_multiplier': 4.999999999999999, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1592.571794
"{'boll_window': 48, 'boll_dev': 8, 'atr_window': 20, 'risk_level': 50, 'sl_multiplier': 5.699999999999997, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1592.571794
"{'boll_window': 48, 'boll_dev': 8, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 5.699999999999997, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1592.027805
"{'boll_window': 48, 'boll_dev': 8, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 4.999999999999999, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1592.027805
"{'boll_window': 48, 'boll_dev': 8, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 4.400000000000001, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1592.027805
"{'boll_window': 27, 'boll_dev': 10, 'atr_window': 30, 'risk_level': 50, 'sl_multiplier': 4.999999999999999, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1589.15056
"{'boll_window': 39, 'boll_dev': 10, 'atr_window': 18, 'risk_level': 50, 'sl_multiplier': 2.300000000000001, 'dis_open': 2, 'interval': 10, 'fixed_size': 2}",1582.948047
"{'boll_window': 48, 'boll_dev': 8, 'atr_window': 18, 'risk_level': 50, 'sl_multiplier': 4.999999999999999, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1578.213227
"{'boll_window': 15, 'boll_dev': 10, 'atr_window': 18, 'risk_level': 50, 'sl_multiplier': 4.999999999999999, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1577.727848
"{'boll_window': 15, 'boll_dev': 10, 'atr_window': 18, 'risk_level': 50, 'sl_multiplier': 3.200000000000002, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1577.727848
"{'boll_window': 15, 'boll_dev': 10, 'atr_window': 18, 'risk_level': 50, 'sl_multiplier': 4.400000000000001, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1577.727848
"{'boll_window': 15, 'boll_dev': 10, 'atr_window': 18, 'risk_level': 50, 'sl_multiplier': 5.699999999999997, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1577.727848
"{'boll_window': 48, 'boll_dev': 8, 'atr_window': 10, 'risk_level': 50, 'sl_multiplier': 2.100000000000001, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1569.321936
"{'boll_window': 27, 'boll_dev': 10, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 2.300000000000001, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1563.654877
"{'boll_window': 27, 'boll_dev': 10, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 5.699999999999997, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1557.29484
"{'boll_window': 27, 'boll_dev': 10, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 4.999999999999999, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1557.29484
"{'boll_window': 48, 'boll_dev': 4, 'atr_window': 18, 'risk_level': 50, 'sl_multiplier': 2.300000000000001, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1553.696454
"{'boll_window': 15, 'boll_dev': 10, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 2.100000000000001, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1551.604866
"{'boll_window': 30, 'boll_dev': 10, 'atr_window': 10, 'risk_level': 50, 'sl_multiplier': 4.999999999999999, 'dis_open': 2, 'interval': 10, 'fixed_size': 2}",1549.392586
"{'boll_window': 30, 'boll_dev': 10, 'atr_window': 10, 'risk_level': 50, 'sl_multiplier': 4.400000000000001, 'dis_open': 2, 'interval': 10, 'fixed_size': 2}",1549.392586
"{'boll_window': 30, 'boll_dev': 10, 'atr_window': 10, 'risk_level': 50, 'sl_multiplier': 3.300000000000002, 'dis_open': 2, 'interval': 10, 'fixed_size': 2}",1549.392586
"{'boll_window': 30, 'boll_dev': 10, 'atr_window': 10, 'risk_level': 50, 'sl_multiplier': 5.699999999999997, 'dis_open': 2, 'interval': 10, 'fixed_size': 2}",1549.392586
"{'boll_window': 30, 'boll_dev': 10, 'atr_window': 10, 'risk_level': 50, 'sl_multiplier': 3.200000000000002, 'dis_open': 2, 'interval': 10, 'fixed_size': 2}",1549.392586
"{'boll_window': 30, 'boll_dev': 8, 'atr_window': 28, 'risk_level': 50, 'sl_multiplier': 2.100000000000001, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1540.985526
"{'boll_window': 15, 'boll_dev': 10, 'atr_window': 28, 'risk_level': 50, 'sl_multiplier': 5.699999999999997, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1522.739223
"{'boll_window': 15, 'boll_dev': 10, 'atr_window': 28, 'risk_level': 50, 'sl_multiplier': 4.400000000000001, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1522.739223
"{'boll_window': 15, 'boll_dev': 10, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 5.699999999999997, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1519.73775
"{'boll_window': 15, 'boll_dev': 10, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 4.999999999999999, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1519.73775
"{'boll_window': 15, 'boll_dev': 10, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 3.200000000000002, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1519.73775
"{'boll_window': 15, 'boll_dev': 10, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 3.300000000000002, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1519.73775
"{'boll_window': 51, 'boll_dev': 8, 'atr_window': 10, 'risk_level': 50, 'sl_multiplier': 2.300000000000001, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1519.155874
"{'boll_window': 42, 'boll_dev': 8, 'atr_window': 30, 'risk_level': 50, 'sl_multiplier': 5.699999999999997, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1518.497594
"{'boll_window': 42, 'boll_dev': 8, 'atr_window': 30, 'risk_level': 50, 'sl_multiplier': 4.999999999999999, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1518.497594
"{'boll_window': 54, 'boll_dev': 8, 'atr_window': 30, 'risk_level': 50, 'sl_multiplier': 2.8000000000000016, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1515.446357
"{'boll_window': 54, 'boll_dev': 8, 'atr_window': 30, 'risk_level': 50, 'sl_multiplier': 5.699999999999997, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1513.046601
"{'boll_window': 42, 'boll_dev': 8, 'atr_window': 28, 'risk_level': 50, 'sl_multiplier': 4.999999999999999, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1498.275876
"{'boll_window': 27, 'boll_dev': 10, 'atr_window': 20, 'risk_level': 50, 'sl_multiplier': 4.999999999999999, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1497.341723
"{'boll_window': 42, 'boll_dev': 8, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 2.100000000000001, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1494.036855
"{'boll_window': 57, 'boll_dev': 8, 'atr_window': 30, 'risk_level': 50, 'sl_multiplier': 4.400000000000001, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1485.834493
"{'boll_window': 57, 'boll_dev': 8, 'atr_window': 30, 'risk_level': 50, 'sl_multiplier': 5.699999999999997, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1485.834493
"{'boll_window': 15, 'boll_dev': 10, 'atr_window': 20, 'risk_level': 50, 'sl_multiplier': 2.300000000000001, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1484.118396
"{'boll_window': 42, 'boll_dev': 8, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 4.999999999999999, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1477.637941
"{'boll_window': 15, 'boll_dev': 10, 'atr_window': 18, 'risk_level': 50, 'sl_multiplier': 2.300000000000001, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1467.199926
"{'boll_window': 54, 'boll_dev': 8, 'atr_window': 28, 'risk_level': 50, 'sl_multiplier': 3.200000000000002, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1465.106016
"{'boll_window': 48, 'boll_dev': 8, 'atr_window': 10, 'risk_level': 50, 'sl_multiplier': 3.300000000000002, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1459.185791
"{'boll_window': 48, 'boll_dev': 8, 'atr_window': 10, 'risk_level': 50, 'sl_multiplier': 4.999999999999999, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1459.185791
"{'boll_window': 30, 'boll_dev': 10, 'atr_window': 6, 'risk_level': 50, 'sl_multiplier': 4.999999999999999, 'dis_open': 2, 'interval': 10, 'fixed_size': 2}",1452.288023
"{'boll_window': 30, 'boll_dev': 10, 'atr_window': 6, 'risk_level': 50, 'sl_multiplier': 5.699999999999997, 'dis_open': 2, 'interval': 10, 'fixed_size': 2}",1452.288023
"{'boll_window': 54, 'boll_dev': 8, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 3.200000000000002, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1448.867811
"{'boll_window': 15, 'boll_dev': 10, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 2.300000000000001, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1445.486486
"{'boll_window': 30, 'boll_dev': 8, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 4.999999999999999, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1444.122961
"{'boll_window': 30, 'boll_dev': 8, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 3.300000000000002, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1444.122961
"{'boll_window': 30, 'boll_dev': 10, 'atr_window': 6, 'risk_level': 50, 'sl_multiplier': 2.200000000000001, 'dis_open': 2, 'interval': 10, 'fixed_size': 2}",1442.804663
"{'boll_window': 15, 'boll_dev': 10, 'atr_window': 10, 'risk_level': 50, 'sl_multiplier': 4.999999999999999, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1428.651665
"{'boll_window': 42, 'boll_dev': 8, 'atr_window': 20, 'risk_level': 50, 'sl_multiplier': 3.200000000000002, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1425.285689
"{'boll_window': 42, 'boll_dev': 8, 'atr_window': 20, 'risk_level': 50, 'sl_multiplier': 5.699999999999997, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1425.285689
"{'boll_window': 51, 'boll_dev': 10, 'atr_window': 30, 'risk_level': 50, 'sl_multiplier': 5.699999999999997, 'dis_open': 2, 'interval': 10, 'fixed_size': 2}",1415.810918
"{'boll_window': 51, 'boll_dev': 10, 'atr_window': 30, 'risk_level': 50, 'sl_multiplier': 3.200000000000002, 'dis_open': 2, 'interval': 10, 'fixed_size': 2}",1415.810918
"{'boll_window': 42, 'boll_dev': 8, 'atr_window': 18, 'risk_level': 50, 'sl_multiplier': 2.300000000000001, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1413.087072
"{'boll_window': 30, 'boll_dev': 8, 'atr_window': 30, 'risk_level': 50, 'sl_multiplier': 4.999999999999999, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1409.869333
"{'boll_window': 30, 'boll_dev': 8, 'atr_window': 30, 'risk_level': 50, 'sl_multiplier': 5.699999999999997, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1409.869333
"{'boll_window': 42, 'boll_dev': 8, 'atr_window': 18, 'risk_level': 50, 'sl_multiplier': 4.999999999999999, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1406.847708
"{'boll_window': 42, 'boll_dev': 8, 'atr_window': 18, 'risk_level': 50, 'sl_multiplier': 4.400000000000001, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1406.847708
"{'boll_window': 30, 'boll_dev': 10, 'atr_window': 30, 'risk_level': 50, 'sl_multiplier': 3.200000000000002, 'dis_open': 2, 'interval': 10, 'fixed_size': 2}",1397.31039
"{'boll_window': 30, 'boll_dev': 10, 'atr_window': 30, 'risk_level': 50, 'sl_multiplier': 3.300000000000002, 'dis_open': 2, 'interval': 10, 'fixed_size': 2}",1395.870243
"{'boll_window': 27, 'boll_dev': 6, 'atr_window': 6, 'risk_level': 50, 'sl_multiplier': 1.7000000000000006, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1392.292763
"{'boll_window': 30, 'boll_dev': 10, 'atr_window': 30, 'risk_level': 50, 'sl_multiplier': 5.699999999999997, 'dis_open': 2, 'interval': 10, 'fixed_size': 2}",1392.269876
"{'boll_window': 30, 'boll_dev': 10, 'atr_window': 30, 'risk_level': 50, 'sl_multiplier': 4.999999999999999, 'dis_open': 2, 'interval': 10, 'fixed_size': 2}",1392.269876
"{'boll_window': 57, 'boll_dev': 8, 'atr_window': 20, 'risk_level': 50, 'sl_multiplier': 5.699999999999997, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1390.246469
"{'boll_window': 30, 'boll_dev': 10, 'atr_window': 28, 'risk_level': 50, 'sl_multiplier': 5.699999999999997, 'dis_open': 2, 'interval': 10, 'fixed_size': 2}",1377.595309
"{'boll_window': 48, 'boll_dev': 6, 'atr_window': 10, 'risk_level': 50, 'sl_multiplier': 1.8000000000000007, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1368.710722
"{'boll_window': 51, 'boll_dev': 10, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 2.100000000000001, 'dis_open': 2, 'interval': 10, 'fixed_size': 2}",1362.792245
"{'boll_window': 54, 'boll_dev': 10, 'atr_window': 30, 'risk_level': 50, 'sl_multiplier': 4.999999999999999, 'dis_open': 2, 'interval': 10, 'fixed_size': 2}",1351.87709
"{'boll_window': 54, 'boll_dev': 10, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 3.300000000000002, 'dis_open': 2, 'interval': 10, 'fixed_size': 2}",1346.106144
"{'boll_window': 54, 'boll_dev': 10, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 4.999999999999999, 'dis_open': 2, 'interval': 10, 'fixed_size': 2}",1346.106144
"{'boll_window': 60, 'boll_dev': 6, 'atr_window': 4, 'risk_level': 50, 'sl_multiplier': 4.999999999999999, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1323.236342
"{'boll_window': 60, 'boll_dev': 6, 'atr_window': 4, 'risk_level': 50, 'sl_multiplier': 5.699999999999997, 'dis_open': 2, 'interval': 18, 'fixed_size': 2}",1323.236342
"{'boll_window': 30, 'boll_dev': 10, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 2.100000000000001, 'dis_open': 2, 'interval': 10, 'fixed_size': 2}",1317.227711
