参数,总收益率
"{'boll_window': 60, 'boll_dev': 4, 'atr_window': 10, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 10, 'interval': 2}",191.097268
"{'boll_window': 30, 'boll_dev': 2, 'atr_window': 30, 'risk_level': 50, 'sl_multiplier': 5.699999999999997, 'dis_open': 10, 'interval': 2}",190.695574
"{'boll_window': 30, 'boll_dev': 4, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 6, 'interval': 2}",190.547598
"{'boll_window': 60, 'boll_dev': 2, 'atr_window': 30, 'risk_level': 50, 'sl_multiplier': 5.699999999999997, 'dis_open': 12, 'interval': 2}",190.483718
"{'boll_window': 30, 'boll_dev': 2, 'atr_window': 30, 'risk_level': 50, 'sl_multiplier': 5.699999999999997, 'dis_open': 2, 'interval': 2}",188.726444
"{'boll_window': 30, 'boll_dev': 4, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 4.999999999999999, 'dis_open': 6, 'interval': 2}",188.592488
"{'boll_window': 9, 'boll_dev': 4, 'atr_window': 10, 'risk_level': 50, 'sl_multiplier': 5.699999999999997, 'dis_open': 4, 'interval': 2}",188.266382
"{'boll_window': 27, 'boll_dev': 2, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 5.699999999999997, 'dis_open': 12, 'interval': 2}",187.666198
"{'boll_window': 30, 'boll_dev': 4, 'atr_window': 4, 'risk_level': 50, 'sl_multiplier': 5.699999999999997, 'dis_open': 6, 'interval': 2}",187.664348
"{'boll_window': 60, 'boll_dev': 4, 'atr_window': 8, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 6, 'interval': 2}",186.432634
"{'boll_window': 60, 'boll_dev': 4, 'atr_window': 16, 'risk_level': 50, 'sl_multiplier': 4.999999999999999, 'dis_open': 10, 'interval': 2}",186.202228
"{'boll_window': 27, 'boll_dev': 2, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 4, 'interval': 2}",185.71747
"{'boll_window': 60, 'boll_dev': 4, 'atr_window': 10, 'risk_level': 50, 'sl_multiplier': 4.999999999999999, 'dis_open': 10, 'interval': 2}",185.58755
"{'boll_window': 60, 'boll_dev': 2, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 5.699999999999997, 'dis_open': 6, 'interval': 2}",184.67971
"{'boll_window': 27, 'boll_dev': 2, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 5.699999999999997, 'dis_open': 12, 'interval': 2}",184.58363
"{'boll_window': 60, 'boll_dev': 2, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 5.699999999999997, 'dis_open': 12, 'interval': 2}",184.551244
"{'boll_window': 30, 'boll_dev': 2, 'atr_window': 4, 'risk_level': 50, 'sl_multiplier': 5.699999999999997, 'dis_open': 12, 'interval': 2}",182.859458
"{'boll_window': 60, 'boll_dev': 4, 'atr_window': 10, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 2, 'interval': 2}",182.607116
"{'boll_window': 30, 'boll_dev': 4, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 2, 'interval': 2}",182.59221
"{'boll_window': 27, 'boll_dev': 4, 'atr_window': 22, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 16, 'interval': 2}",181.99185
"{'boll_window': 30, 'boll_dev': 4, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 4, 'interval': 2}",181.918144
"{'boll_window': 30, 'boll_dev': 4, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 2, 'interval': 2}",180.417802
"{'boll_window': 30, 'boll_dev': 4, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 4, 'interval': 2}",179.783728
"{'boll_window': 60, 'boll_dev': 2, 'atr_window': 22, 'risk_level': 50, 'sl_multiplier': 5.699999999999997, 'dis_open': 2, 'interval': 2}",178.065274
"{'boll_window': 60, 'boll_dev': 4, 'atr_window': 8, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 2, 'interval': 2}",177.863556
"{'boll_window': 60, 'boll_dev': 4, 'atr_window': 8, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 10, 'interval': 2}",177.838892
"{'boll_window': 27, 'boll_dev': 4, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 12, 'interval': 2}",176.816212
"{'boll_window': 60, 'boll_dev': 2, 'atr_window': 8, 'risk_level': 50, 'sl_multiplier': 5.699999999999997, 'dis_open': 6, 'interval': 2}",176.740944
"{'boll_window': 27, 'boll_dev': 4, 'atr_window': 16, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 18, 'interval': 2}",175.963366
"{'boll_window': 27, 'boll_dev': 2, 'atr_window': 22, 'risk_level': 50, 'sl_multiplier': 5.699999999999997, 'dis_open': 4, 'interval': 2}",175.760492
"{'boll_window': 60, 'boll_dev': 4, 'atr_window': 6, 'risk_level': 50, 'sl_multiplier': 5.399999999999998, 'dis_open': 8, 'interval': 2}",175.70056
"{'boll_window': 60, 'boll_dev': 2, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 4.999999999999999, 'dis_open': 10, 'interval': 2}",175.611478
"{'boll_window': 60, 'boll_dev': 2, 'atr_window': 10, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 12, 'interval': 2}",175.061886
"{'boll_window': 30, 'boll_dev': 4, 'atr_window': 22, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 2, 'interval': 2}",174.332294
"{'boll_window': 33, 'boll_dev': 2, 'atr_window': 30, 'risk_level': 50, 'sl_multiplier': 5.699999999999997, 'dis_open': 4, 'interval': 2}",174.133986
"{'boll_window': 60, 'boll_dev': 4, 'atr_window': 8, 'risk_level': 50, 'sl_multiplier': 5.699999999999997, 'dis_open': 6, 'interval': 2}",173.527928
"{'boll_window': 30, 'boll_dev': 2, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 5.699999999999997, 'dis_open': 12, 'interval': 2}",172.492834
"{'boll_window': 30, 'boll_dev': 4, 'atr_window': 4, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 6, 'interval': 2}",171.823316
"{'boll_window': 54, 'boll_dev': 2, 'atr_window': 8, 'risk_level': 50, 'sl_multiplier': 5.699999999999997, 'dis_open': 12, 'interval': 2}",171.811594
"{'boll_window': 30, 'boll_dev': 2, 'atr_window': 30, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 18, 'interval': 2}",171.412506
"{'boll_window': 30, 'boll_dev': 4, 'atr_window': 2, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 12, 'interval': 2}",170.849352
"{'boll_window': 30, 'boll_dev': 2, 'atr_window': 30, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 12, 'interval': 2}",170.328318
"{'boll_window': 33, 'boll_dev': 2, 'atr_window': 30, 'risk_level': 50, 'sl_multiplier': 5.699999999999997, 'dis_open': 12, 'interval': 2}",169.713986
"{'boll_window': 60, 'boll_dev': 2, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 5.699999999999997, 'dis_open': 2, 'interval': 2}",168.219868
"{'boll_window': 60, 'boll_dev': 2, 'atr_window': 8, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 12, 'interval': 2}",167.916282
"{'boll_window': 60, 'boll_dev': 2, 'atr_window': 30, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 12, 'interval': 2}",167.63065
"{'boll_window': 9, 'boll_dev': 4, 'atr_window': 10, 'risk_level': 50, 'sl_multiplier': 4.999999999999999, 'dis_open': 10, 'interval': 2}",167.438174
"{'boll_window': 54, 'boll_dev': 4, 'atr_window': 22, 'risk_level': 50, 'sl_multiplier': 4.300000000000002, 'dis_open': 10, 'interval': 2}",167.401894
"{'boll_window': 54, 'boll_dev': 2, 'atr_window': 22, 'risk_level': 50, 'sl_multiplier': 4.300000000000002, 'dis_open': 10, 'interval': 2}",167.349378
"{'boll_window': 60, 'boll_dev': 4, 'atr_window': 10, 'risk_level': 50, 'sl_multiplier': 4.999999999999999, 'dis_open': 6, 'interval': 2}",166.11293
"{'boll_window': 27, 'boll_dev': 2, 'atr_window': 22, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 18, 'interval': 2}",164.42656
"{'boll_window': 60, 'boll_dev': 4, 'atr_window': 10, 'risk_level': 50, 'sl_multiplier': 5.699999999999997, 'dis_open': 6, 'interval': 2}",164.213952
"{'boll_window': 60, 'boll_dev': 4, 'atr_window': 8, 'risk_level': 50, 'sl_multiplier': 5.699999999999997, 'dis_open': 18, 'interval': 2}",163.167692
"{'boll_window': 9, 'boll_dev': 4, 'atr_window': 22, 'risk_level': 50, 'sl_multiplier': 4.999999999999999, 'dis_open': 10, 'interval': 2}",162.382162
"{'boll_window': 27, 'boll_dev': 4, 'atr_window': 16, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 2, 'interval': 2}",161.364886
"{'boll_window': 27, 'boll_dev': 4, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 6, 'interval': 2}",161.166102
"{'boll_window': 27, 'boll_dev': 4, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 4, 'interval': 2}",160.216706
"{'boll_window': 30, 'boll_dev': 2, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 12, 'interval': 2}",159.320908
"{'boll_window': 27, 'boll_dev': 2, 'atr_window': 10, 'risk_level': 50, 'sl_multiplier': 5.699999999999997, 'dis_open': 12, 'interval': 2}",158.490004
"{'boll_window': 30, 'boll_dev': 2, 'atr_window': 30, 'risk_level': 50, 'sl_multiplier': 5.699999999999997, 'dis_open': 12, 'interval': 2}",158.219916
"{'boll_window': 60, 'boll_dev': 2, 'atr_window': 8, 'risk_level': 50, 'sl_multiplier': 4.100000000000002, 'dis_open': 2, 'interval': 2}",158.201308
"{'boll_window': 60, 'boll_dev': 2, 'atr_window': 8, 'risk_level': 50, 'sl_multiplier': 4.100000000000002, 'dis_open': 10, 'interval': 2}",157.790262
"{'boll_window': 9, 'boll_dev': 4, 'atr_window': 10, 'risk_level': 50, 'sl_multiplier': 5.699999999999997, 'dis_open': 10, 'interval': 2}",157.711894
"{'boll_window': 60, 'boll_dev': 2, 'atr_window': 8, 'risk_level': 50, 'sl_multiplier': 4.500000000000001, 'dis_open': 2, 'interval': 2}",156.92448
"{'boll_window': 9, 'boll_dev': 4, 'atr_window': 22, 'risk_level': 50, 'sl_multiplier': 5.699999999999997, 'dis_open': 10, 'interval': 2}",156.024042
"{'boll_window': 54, 'boll_dev': 4, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 4.300000000000002, 'dis_open': 10, 'interval': 2}",155.936578
"{'boll_window': 60, 'boll_dev': 2, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 4.300000000000002, 'dis_open': 10, 'interval': 2}",155.917984
"{'boll_window': 9, 'boll_dev': 4, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 4, 'interval': 2}",155.786224
"{'boll_window': 60, 'boll_dev': 2, 'atr_window': 8, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 18, 'interval': 2}",155.41246
"{'boll_window': 30, 'boll_dev': 2, 'atr_window': 10, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 12, 'interval': 2}",155.36053
"{'boll_window': 60, 'boll_dev': 2, 'atr_window': 10, 'risk_level': 50, 'sl_multiplier': 4.300000000000002, 'dis_open': 10, 'interval': 2}",155.20617
"{'boll_window': 9, 'boll_dev': 4, 'atr_window': 16, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 4, 'interval': 2}",154.838606
"{'boll_window': 9, 'boll_dev': 2, 'atr_window': 8, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 2, 'interval': 2}",154.163702
"{'boll_window': 12, 'boll_dev': 2, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 5.699999999999997, 'dis_open': 10, 'interval': 2}",152.107042
"{'boll_window': 60, 'boll_dev': 2, 'atr_window': 10, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 18, 'interval': 2}",151.90231
"{'boll_window': 54, 'boll_dev': 4, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 4.300000000000002, 'dis_open': 10, 'interval': 2}",149.7667
"{'boll_window': 60, 'boll_dev': 4, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 4.999999999999999, 'dis_open': 10, 'interval': 2}",149.154614
"{'boll_window': 9, 'boll_dev': 2, 'atr_window': 10, 'risk_level': 50, 'sl_multiplier': 4.100000000000002, 'dis_open': 6, 'interval': 4}",147.033852
"{'boll_window': 9, 'boll_dev': 4, 'atr_window': 10, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 10, 'interval': 2}",146.898852
"{'boll_window': 12, 'boll_dev': 2, 'atr_window': 20, 'risk_level': 50, 'sl_multiplier': 5.699999999999997, 'dis_open': 10, 'interval': 2}",146.749392
"{'boll_window': 30, 'boll_dev': 2, 'atr_window': 30, 'risk_level': 50, 'sl_multiplier': 4.999999999999999, 'dis_open': 12, 'interval': 2}",146.366512
"{'boll_window': 9, 'boll_dev': 4, 'atr_window': 16, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 10, 'interval': 2}",143.953994
"{'boll_window': 27, 'boll_dev': 4, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 2, 'interval': 2}",142.02017
"{'boll_window': 27, 'boll_dev': 2, 'atr_window': 16, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 12, 'interval': 2}",141.773664
"{'boll_window': 27, 'boll_dev': 2, 'atr_window': 10, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 18, 'interval': 2}",140.44391
"{'boll_window': 9, 'boll_dev': 2, 'atr_window': 10, 'risk_level': 50, 'sl_multiplier': 4.300000000000002, 'dis_open': 10, 'interval': 4}",138.771526
"{'boll_window': 9, 'boll_dev': 2, 'atr_window': 16, 'risk_level': 50, 'sl_multiplier': 4.999999999999999, 'dis_open': 10, 'interval': 2}",138.315832
"{'boll_window': 27, 'boll_dev': 2, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 16, 'interval': 2}",137.704582
"{'boll_window': 60, 'boll_dev': 2, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 4.100000000000002, 'dis_open': 10, 'interval': 2}",137.328302
"{'boll_window': 27, 'boll_dev': 2, 'atr_window': 10, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 6, 'interval': 4}",136.633418
"{'boll_window': 54, 'boll_dev': 4, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 4.100000000000002, 'dis_open': 10, 'interval': 2}",135.490588
"{'boll_window': 12, 'boll_dev': 2, 'atr_window': 20, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 10, 'interval': 2}",135.326234
"{'boll_window': 9, 'boll_dev': 2, 'atr_window': 10, 'risk_level': 50, 'sl_multiplier': 4.100000000000002, 'dis_open': 12, 'interval': 4}",133.939314
"{'boll_window': 30, 'boll_dev': 2, 'atr_window': 4, 'risk_level': 50, 'sl_multiplier': 4.300000000000002, 'dis_open': 10, 'interval': 2}",133.543484
"{'boll_window': 30, 'boll_dev': 2, 'atr_window': 8, 'risk_level': 50, 'sl_multiplier': 5.699999999999997, 'dis_open': 6, 'interval': 4}",132.455398
"{'boll_window': 27, 'boll_dev': 2, 'atr_window': 22, 'risk_level': 50, 'sl_multiplier': 4.300000000000002, 'dis_open': 6, 'interval': 4}",131.567818
"{'boll_window': 30, 'boll_dev': 2, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 4.300000000000002, 'dis_open': 10, 'interval': 2}",130.539202
"{'boll_window': 54, 'boll_dev': 4, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 4.100000000000002, 'dis_open': 10, 'interval': 2}",129.884206
"{'boll_window': 27, 'boll_dev': 2, 'atr_window': 20, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 16, 'interval': 2}",128.748348
"{'boll_window': 30, 'boll_dev': 2, 'atr_window': 16, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 12, 'interval': 2}",128.696024
"{'boll_window': 27, 'boll_dev': 2, 'atr_window': 8, 'risk_level': 50, 'sl_multiplier': 4.500000000000001, 'dis_open': 2, 'interval': 2}",126.307702
"{'boll_window': 27, 'boll_dev': 2, 'atr_window': 22, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 16, 'interval': 2}",125.847834
"{'boll_window': 27, 'boll_dev': 2, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 4.500000000000001, 'dis_open': 10, 'interval': 2}",124.88883
"{'boll_window': 54, 'boll_dev': 4, 'atr_window': 8, 'risk_level': 50, 'sl_multiplier': 4.300000000000002, 'dis_open': 10, 'interval': 2}",124.812262
"{'boll_window': 9, 'boll_dev': 4, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 2, 'interval': 2}",123.410656
"{'boll_window': 27, 'boll_dev': 6, 'atr_window': 16, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 12, 'interval': 2}",120.669612
"{'boll_window': 9, 'boll_dev': 2, 'atr_window': 10, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 4, 'interval': 2}",118.958252
"{'boll_window': 27, 'boll_dev': 6, 'atr_window': 22, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 12, 'interval': 2}",118.808654
"{'boll_window': 30, 'boll_dev': 2, 'atr_window': 8, 'risk_level': 50, 'sl_multiplier': 4.100000000000002, 'dis_open': 18, 'interval': 2}",118.129986
"{'boll_window': 9, 'boll_dev': 2, 'atr_window': 10, 'risk_level': 50, 'sl_multiplier': 4.100000000000002, 'dis_open': 16, 'interval': 4}",118.11072
"{'boll_window': 54, 'boll_dev': 4, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 4.100000000000002, 'dis_open': 6, 'interval': 2}",117.782346
"{'boll_window': 9, 'boll_dev': 4, 'atr_window': 16, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 2, 'interval': 2}",117.55048
"{'boll_window': 33, 'boll_dev': 2, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 4.300000000000002, 'dis_open': 10, 'interval': 2}",117.327502
"{'boll_window': 9, 'boll_dev': 2, 'atr_window': 10, 'risk_level': 50, 'sl_multiplier': 4.999999999999999, 'dis_open': 10, 'interval': 4}",117.084256
"{'boll_window': 27, 'boll_dev': 2, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 4.300000000000002, 'dis_open': 10, 'interval': 2}",116.684076
"{'boll_window': 27, 'boll_dev': 2, 'atr_window': 22, 'risk_level': 50, 'sl_multiplier': 4.300000000000002, 'dis_open': 10, 'interval': 2}",116.257182
"{'boll_window': 27, 'boll_dev': 2, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 4.100000000000002, 'dis_open': 10, 'interval': 2}",115.691866
"{'boll_window': 27, 'boll_dev': 2, 'atr_window': 16, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 16, 'interval': 2}",115.36684
"{'boll_window': 9, 'boll_dev': 4, 'atr_window': 20, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 16, 'interval': 2}",114.889386
"{'boll_window': 27, 'boll_dev': 2, 'atr_window': 22, 'risk_level': 50, 'sl_multiplier': 4.100000000000002, 'dis_open': 18, 'interval': 4}",114.780346
"{'boll_window': 27, 'boll_dev': 2, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 4.999999999999999, 'dis_open': 10, 'interval': 4}",113.905536
"{'boll_window': 27, 'boll_dev': 2, 'atr_window': 4, 'risk_level': 50, 'sl_multiplier': 5.699999999999997, 'dis_open': 10, 'interval': 2}",113.804648
"{'boll_window': 30, 'boll_dev': 2, 'atr_window': 4, 'risk_level': 50, 'sl_multiplier': 4.999999999999999, 'dis_open': 10, 'interval': 2}",113.344526
"{'boll_window': 30, 'boll_dev': 4, 'atr_window': 2, 'risk_level': 50, 'sl_multiplier': 4.300000000000002, 'dis_open': 12, 'interval': 2}",112.068048
"{'boll_window': 9, 'boll_dev': 4, 'atr_window': 10, 'risk_level': 50, 'sl_multiplier': 4.999999999999999, 'dis_open': 10, 'interval': 4}",111.92105
"{'boll_window': 27, 'boll_dev': 2, 'atr_window': 22, 'risk_level': 50, 'sl_multiplier': 4.100000000000002, 'dis_open': 10, 'interval': 2}",111.826776
"{'boll_window': 54, 'boll_dev': 2, 'atr_window': 8, 'risk_level': 50, 'sl_multiplier': 4.100000000000002, 'dis_open': 12, 'interval': 4}",109.75015
"{'boll_window': 12, 'boll_dev': 6, 'atr_window': 16, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 12, 'interval': 2}",109.133422
"{'boll_window': 60, 'boll_dev': 4, 'atr_window': 10, 'risk_level': 50, 'sl_multiplier': 4.100000000000002, 'dis_open': 6, 'interval': 2}",109.098694
"{'boll_window': 9, 'boll_dev': 2, 'atr_window': 10, 'risk_level': 50, 'sl_multiplier': 4.999999999999999, 'dis_open': 10, 'interval': 2}",108.853238
"{'boll_window': 27, 'boll_dev': 2, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 4.100000000000002, 'dis_open': 18, 'interval': 4}",107.743954
"{'boll_window': 45, 'boll_dev': 2, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 3.200000000000002, 'dis_open': 10, 'interval': 2}",106.466442
"{'boll_window': 60, 'boll_dev': 2, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 4.100000000000002, 'dis_open': 6, 'interval': 4}",106.46622
"{'boll_window': 12, 'boll_dev': 2, 'atr_window': 20, 'risk_level': 50, 'sl_multiplier': 5.699999999999997, 'dis_open': 12, 'interval': 2}",105.455526
"{'boll_window': 60, 'boll_dev': 2, 'atr_window': 20, 'risk_level': 50, 'sl_multiplier': 4.100000000000002, 'dis_open': 10, 'interval': 2}",104.218918
"{'boll_window': 30, 'boll_dev': 2, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 4.100000000000002, 'dis_open': 18, 'interval': 4}",103.785644
"{'boll_window': 30, 'boll_dev': 4, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 3.6000000000000023, 'dis_open': 10, 'interval': 2}",103.298484
"{'boll_window': 30, 'boll_dev': 4, 'atr_window': 2, 'risk_level': 50, 'sl_multiplier': 3.6000000000000023, 'dis_open': 12, 'interval': 2}",101.96477
"{'boll_window': 12, 'boll_dev': 2, 'atr_window': 10, 'risk_level': 50, 'sl_multiplier': 4.999999999999999, 'dis_open': 8, 'interval': 4}",101.484038
"{'boll_window': 12, 'boll_dev': 2, 'atr_window': 10, 'risk_level': 50, 'sl_multiplier': 4.300000000000002, 'dis_open': 10, 'interval': 2}",101.159616
"{'boll_window': 30, 'boll_dev': 2, 'atr_window': 8, 'risk_level': 50, 'sl_multiplier': 4.100000000000002, 'dis_open': 18, 'interval': 4}",101.120536
"{'boll_window': 9, 'boll_dev': 2, 'atr_window': 10, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 18, 'interval': 4}",100.72125
"{'boll_window': 9, 'boll_dev': 2, 'atr_window': 10, 'risk_level': 50, 'sl_multiplier': 4.300000000000002, 'dis_open': 10, 'interval': 2}",100.002398
"{'boll_window': 60, 'boll_dev': 2, 'atr_window': 16, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 2, 'interval': 4}",99.500048
"{'boll_window': 9, 'boll_dev': 2, 'atr_window': 10, 'risk_level': 50, 'sl_multiplier': 4.100000000000002, 'dis_open': 18, 'interval': 4}",98.456692
"{'boll_window': 9, 'boll_dev': 2, 'atr_window': 10, 'risk_level': 50, 'sl_multiplier': 5.699999999999997, 'dis_open': 12, 'interval': 4}",96.87972
"{'boll_window': 54, 'boll_dev': 2, 'atr_window': 20, 'risk_level': 50, 'sl_multiplier': 4.100000000000002, 'dis_open': 18, 'interval': 4}",96.04956
"{'boll_window': 27, 'boll_dev': 2, 'atr_window': 22, 'risk_level': 50, 'sl_multiplier': 4.300000000000002, 'dis_open': 16, 'interval': 4}",94.855894
"{'boll_window': 27, 'boll_dev': 4, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 4.300000000000002, 'dis_open': 10, 'interval': 2}",94.552722
"{'boll_window': 30, 'boll_dev': 2, 'atr_window': 4, 'risk_level': 50, 'sl_multiplier': 4.100000000000002, 'dis_open': 10, 'interval': 2}",94.246854
"{'boll_window': 60, 'boll_dev': 2, 'atr_window': 20, 'risk_level': 50, 'sl_multiplier': 4.100000000000002, 'dis_open': 18, 'interval': 4}",94.043854
"{'boll_window': 54, 'boll_dev': 2, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 4.100000000000002, 'dis_open': 18, 'interval': 4}",92.815032
"{'boll_window': 27, 'boll_dev': 2, 'atr_window': 10, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 18, 'interval': 4}",91.945704
"{'boll_window': 60, 'boll_dev': 4, 'atr_window': 8, 'risk_level': 50, 'sl_multiplier': 3.500000000000002, 'dis_open': 4, 'interval': 2}",91.791526
"{'boll_window': 9, 'boll_dev': 2, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 4.100000000000002, 'dis_open': 6, 'interval': 4}",91.53117
"{'boll_window': 30, 'boll_dev': 2, 'atr_window': 8, 'risk_level': 50, 'sl_multiplier': 4.100000000000002, 'dis_open': 12, 'interval': 2}",91.404
"{'boll_window': 54, 'boll_dev': 4, 'atr_window': 20, 'risk_level': 50, 'sl_multiplier': 4.100000000000002, 'dis_open': 2, 'interval': 2}",91.296484
"{'boll_window': 60, 'boll_dev': 4, 'atr_window': 16, 'risk_level': 50, 'sl_multiplier': 4.300000000000002, 'dis_open': 10, 'interval': 2}",91.008512
"{'boll_window': 33, 'boll_dev': 2, 'atr_window': 30, 'risk_level': 50, 'sl_multiplier': 4.100000000000002, 'dis_open': 6, 'interval': 2}",87.8601
"{'boll_window': 60, 'boll_dev': 2, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 4.300000000000002, 'dis_open': 10, 'interval': 4}",87.106588
"{'boll_window': 9, 'boll_dev': 2, 'atr_window': 8, 'risk_level': 50, 'sl_multiplier': 4.100000000000002, 'dis_open': 18, 'interval': 4}",85.859452
"{'boll_window': 33, 'boll_dev': 2, 'atr_window': 30, 'risk_level': 50, 'sl_multiplier': 4.300000000000002, 'dis_open': 10, 'interval': 2}",84.339152
"{'boll_window': 27, 'boll_dev': 2, 'atr_window': 20, 'risk_level': 50, 'sl_multiplier': 5.699999999999997, 'dis_open': 18, 'interval': 4}",83.119056
"{'boll_window': 27, 'boll_dev': 2, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 4.100000000000002, 'dis_open': 6, 'interval': 2}",82.354346
