参数,总收益率
"{'boll_window': 57, 'boll_dev': 2, 'atr_window': 8, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 4, 'interval': 54, 'fixed_size': 2}",2901.253052
"{'boll_window': 60, 'boll_dev': 4, 'atr_window': 4, 'risk_level': 50, 'sl_multiplier': 4.8999999999999995, 'dis_open': 4, 'interval': 10, 'fixed_size': 2}",2896.160026
"{'boll_window': 33, 'boll_dev': 8, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 1.7000000000000006, 'dis_open': 2, 'interval': 54, 'fixed_size': 2}",2871.080623
"{'boll_window': 33, 'boll_dev': 8, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 1.7000000000000006, 'dis_open': 2, 'interval': 54, 'fixed_size': 2}",2851.324882
"{'boll_window': 60, 'boll_dev': 4, 'atr_window': 4, 'risk_level': 50, 'sl_multiplier': 4.8999999999999995, 'dis_open': 2, 'interval': 10, 'fixed_size': 2}",2845.972721
"{'boll_window': 57, 'boll_dev': 2, 'atr_window': 4, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 4, 'interval': 54, 'fixed_size': 2}",2815.20377
"{'boll_window': 60, 'boll_dev': 10, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 1.6000000000000005, 'dis_open': 2, 'interval': 48, 'fixed_size': 2}",2790.170219
"{'boll_window': 12, 'boll_dev': 4, 'atr_window': 4, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 2, 'interval': 54, 'fixed_size': 2}",2787.029611
"{'boll_window': 60, 'boll_dev': 10, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 1.7000000000000006, 'dis_open': 2, 'interval': 48, 'fixed_size': 2}",2769.521101
"{'boll_window': 60, 'boll_dev': 10, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 1.6000000000000005, 'dis_open': 2, 'interval': 48, 'fixed_size': 2}",2767.41299
"{'boll_window': 60, 'boll_dev': 10, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 1.7000000000000006, 'dis_open': 2, 'interval': 48, 'fixed_size': 2}",2747.843664
"{'boll_window': 60, 'boll_dev': 8, 'atr_window': 8, 'risk_level': 50, 'sl_multiplier': 1.6000000000000005, 'dis_open': 2, 'interval': 54, 'fixed_size': 2}",2730.518507
"{'boll_window': 57, 'boll_dev': 8, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 1.6000000000000005, 'dis_open': 2, 'interval': 54, 'fixed_size': 2}",2706.081024
"{'boll_window': 57, 'boll_dev': 8, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 1.6000000000000005, 'dis_open': 2, 'interval': 54, 'fixed_size': 2}",2701.801501
"{'boll_window': 33, 'boll_dev': 8, 'atr_window': 4, 'risk_level': 50, 'sl_multiplier': 1.7000000000000006, 'dis_open': 2, 'interval': 54, 'fixed_size': 2}",2691.952152
"{'boll_window': 60, 'boll_dev': 4, 'atr_window': 8, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 2, 'interval': 10, 'fixed_size': 2}",2640.947747
"{'boll_window': 60, 'boll_dev': 4, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 6, 'interval': 10, 'fixed_size': 2}",2618.593348
"{'boll_window': 48, 'boll_dev': 8, 'atr_window': 30, 'risk_level': 50, 'sl_multiplier': 1.6000000000000005, 'dis_open': 2, 'interval': 54, 'fixed_size': 2}",2614.661382
"{'boll_window': 48, 'boll_dev': 8, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 1.6000000000000005, 'dis_open': 2, 'interval': 54, 'fixed_size': 2}",2609.822169
"{'boll_window': 57, 'boll_dev': 8, 'atr_window': 30, 'risk_level': 50, 'sl_multiplier': 1.7000000000000006, 'dis_open': 2, 'interval': 54, 'fixed_size': 2}",2605.201366
"{'boll_window': 48, 'boll_dev': 8, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 1.6000000000000005, 'dis_open': 2, 'interval': 54, 'fixed_size': 2}",2604.342646
"{'boll_window': 57, 'boll_dev': 8, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 1.7000000000000006, 'dis_open': 2, 'interval': 54, 'fixed_size': 2}",2602.561741
"{'boll_window': 33, 'boll_dev': 8, 'atr_window': 30, 'risk_level': 50, 'sl_multiplier': 1.7000000000000006, 'dis_open': 4, 'interval': 54, 'fixed_size': 2}",2600.422987
"{'boll_window': 57, 'boll_dev': 8, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 1.7000000000000006, 'dis_open': 2, 'interval': 54, 'fixed_size': 2}",2598.561896
"{'boll_window': 60, 'boll_dev': 8, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 1.7000000000000006, 'dis_open': 2, 'interval': 58, 'fixed_size': 2}",2597.42093
"{'boll_window': 12, 'boll_dev': 4, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 6, 'interval': 54, 'fixed_size': 2}",2581.064199
"{'boll_window': 60, 'boll_dev': 8, 'atr_window': 4, 'risk_level': 50, 'sl_multiplier': 1.7000000000000006, 'dis_open': 2, 'interval': 54, 'fixed_size': 2}",2573.412702
"{'boll_window': 60, 'boll_dev': 10, 'atr_window': 30, 'risk_level': 50, 'sl_multiplier': 1.7000000000000006, 'dis_open': 4, 'interval': 48, 'fixed_size': 2}",2544.159885
"{'boll_window': 12, 'boll_dev': 4, 'atr_window': 14, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 4, 'interval': 54, 'fixed_size': 2}",2536.031645
"{'boll_window': 57, 'boll_dev': 10, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 1.6000000000000005, 'dis_open': 2, 'interval': 48, 'fixed_size': 2}",2525.006204
"{'boll_window': 48, 'boll_dev': 8, 'atr_window': 30, 'risk_level': 50, 'sl_multiplier': 1.7000000000000006, 'dis_open': 2, 'interval': 54, 'fixed_size': 2}",2522.13014
"{'boll_window': 12, 'boll_dev': 4, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 4, 'interval': 54, 'fixed_size': 2}",2516.10937
"{'boll_window': 48, 'boll_dev': 8, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 1.7000000000000006, 'dis_open': 2, 'interval': 54, 'fixed_size': 2}",2514.811319
"{'boll_window': 48, 'boll_dev': 8, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 1.7000000000000006, 'dis_open': 2, 'interval': 54, 'fixed_size': 2}",2511.49156
"{'boll_window': 60, 'boll_dev': 8, 'atr_window': 4, 'risk_level': 50, 'sl_multiplier': 2.300000000000001, 'dis_open': 2, 'interval': 54, 'fixed_size': 2}",2508.571698
"{'boll_window': 57, 'boll_dev': 10, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 1.6000000000000005, 'dis_open': 2, 'interval': 48, 'fixed_size': 2}",2504.608212
"{'boll_window': 57, 'boll_dev': 10, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 1.7000000000000006, 'dis_open': 2, 'interval': 48, 'fixed_size': 2}",2497.116047
"{'boll_window': 60, 'boll_dev': 10, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 1.7000000000000006, 'dis_open': 4, 'interval': 48, 'fixed_size': 2}",2491.419711
"{'boll_window': 57, 'boll_dev': 10, 'atr_window': 4, 'risk_level': 50, 'sl_multiplier': 1.7000000000000006, 'dis_open': 2, 'interval': 48, 'fixed_size': 2}",2490.035013
"{'boll_window': 57, 'boll_dev': 10, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 1.7000000000000006, 'dis_open': 2, 'interval': 48, 'fixed_size': 2}",2476.038221
"{'boll_window': 60, 'boll_dev': 10, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 2.300000000000001, 'dis_open': 2, 'interval': 48, 'fixed_size': 2}",2476.006697
"{'boll_window': 57, 'boll_dev': 10, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 1.6000000000000005, 'dis_open': 2, 'interval': 58, 'fixed_size': 2}",2475.115627
"{'boll_window': 33, 'boll_dev': 8, 'atr_window': 4, 'risk_level': 50, 'sl_multiplier': 1.7000000000000006, 'dis_open': 4, 'interval': 48, 'fixed_size': 2}",2472.994493
"{'boll_window': 60, 'boll_dev': 10, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 1.6000000000000005, 'dis_open': 4, 'interval': 48, 'fixed_size': 2}",2463.994754
"{'boll_window': 57, 'boll_dev': 10, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 1.7000000000000006, 'dis_open': 2, 'interval': 58, 'fixed_size': 2}",2458.132782
"{'boll_window': 60, 'boll_dev': 4, 'atr_window': 4, 'risk_level': 50, 'sl_multiplier': 2.5000000000000013, 'dis_open': 6, 'interval': 10, 'fixed_size': 2}",2457.946576
"{'boll_window': 60, 'boll_dev': 10, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 1.6000000000000005, 'dis_open': 2, 'interval': 54, 'fixed_size': 2}",2441.638161
"{'boll_window': 39, 'boll_dev': 4, 'atr_window': 4, 'risk_level': 50, 'sl_multiplier': 2.5000000000000013, 'dis_open': 6, 'interval': 10, 'fixed_size': 2}",2436.977865
"{'boll_window': 60, 'boll_dev': 10, 'atr_window': 30, 'risk_level': 50, 'sl_multiplier': 1.7000000000000006, 'dis_open': 2, 'interval': 54, 'fixed_size': 2}",2433.688478
"{'boll_window': 57, 'boll_dev': 8, 'atr_window': 4, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 2, 'interval': 54, 'fixed_size': 2}",2430.23687
"{'boll_window': 60, 'boll_dev': 10, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 1.7000000000000006, 'dis_open': 2, 'interval': 54, 'fixed_size': 2}",2428.369339
"{'boll_window': 57, 'boll_dev': 8, 'atr_window': 4, 'risk_level': 50, 'sl_multiplier': 1.7000000000000006, 'dis_open': 2, 'interval': 54, 'fixed_size': 2}",2428.015222
"{'boll_window': 60, 'boll_dev': 10, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 1.7000000000000006, 'dis_open': 2, 'interval': 54, 'fixed_size': 2}",2427.569257
"{'boll_window': 57, 'boll_dev': 10, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 1.6000000000000005, 'dis_open': 2, 'interval': 54, 'fixed_size': 2}",2419.888751
"{'boll_window': 60, 'boll_dev': 4, 'atr_window': 14, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 6, 'interval': 10, 'fixed_size': 2}",2410.407998
"{'boll_window': 57, 'boll_dev': 10, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 1.6000000000000005, 'dis_open': 2, 'interval': 54, 'fixed_size': 2}",2401.010897
"{'boll_window': 57, 'boll_dev': 10, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 1.7000000000000006, 'dis_open': 2, 'interval': 54, 'fixed_size': 2}",2398.549796
"{'boll_window': 12, 'boll_dev': 4, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 1.6000000000000005, 'dis_open': 2, 'interval': 58, 'fixed_size': 2}",2397.303083
"{'boll_window': 57, 'boll_dev': 2, 'atr_window': 4, 'risk_level': 50, 'sl_multiplier': 4.8999999999999995, 'dis_open': 2, 'interval': 54, 'fixed_size': 2}",2394.006746
"{'boll_window': 39, 'boll_dev': 8, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 1.7000000000000006, 'dis_open': 2, 'interval': 54, 'fixed_size': 2}",2389.36372
"{'boll_window': 57, 'boll_dev': 10, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 1.7000000000000006, 'dis_open': 2, 'interval': 54, 'fixed_size': 2}",2378.112101
"{'boll_window': 60, 'boll_dev': 8, 'atr_window': 8, 'risk_level': 50, 'sl_multiplier': 1.7000000000000006, 'dis_open': 4, 'interval': 54, 'fixed_size': 2}",2376.265762
"{'boll_window': 57, 'boll_dev': 10, 'atr_window': 4, 'risk_level': 50, 'sl_multiplier': 1.7000000000000006, 'dis_open': 4, 'interval': 48, 'fixed_size': 2}",2357.977791
"{'boll_window': 60, 'boll_dev': 8, 'atr_window': 30, 'risk_level': 50, 'sl_multiplier': 1.7000000000000006, 'dis_open': 4, 'interval': 54, 'fixed_size': 2}",2357.039566
"{'boll_window': 60, 'boll_dev': 8, 'atr_window': 8, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 2, 'interval': 54, 'fixed_size': 2}",2354.227736
"{'boll_window': 57, 'boll_dev': 8, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 1.7000000000000006, 'dis_open': 2, 'interval': 58, 'fixed_size': 2}",2352.819742
"{'boll_window': 60, 'boll_dev': 10, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 2, 'interval': 48, 'fixed_size': 2}",2352.154065
"{'boll_window': 27, 'boll_dev': 4, 'atr_window': 2, 'risk_level': 50, 'sl_multiplier': 1.7000000000000006, 'dis_open': 4, 'interval': 18, 'fixed_size': 2}",2348.78441
"{'boll_window': 12, 'boll_dev': 4, 'atr_window': 4, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 4, 'interval': 54, 'fixed_size': 2}",2344.446649
"{'boll_window': 48, 'boll_dev': 10, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 1.6000000000000005, 'dis_open': 2, 'interval': 54, 'fixed_size': 2}",2341.458269
"{'boll_window': 57, 'boll_dev': 10, 'atr_window': 14, 'risk_level': 50, 'sl_multiplier': 1.7000000000000006, 'dis_open': 4, 'interval': 48, 'fixed_size': 2}",2338.158732
"{'boll_window': 60, 'boll_dev': 8, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 1.7000000000000006, 'dis_open': 4, 'interval': 54, 'fixed_size': 2}",2335.777332
"{'boll_window': 57, 'boll_dev': 10, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 1.7000000000000006, 'dis_open': 4, 'interval': 48, 'fixed_size': 2}",2333.798924
"{'boll_window': 60, 'boll_dev': 10, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 4.8999999999999995, 'dis_open': 2, 'interval': 48, 'fixed_size': 2}",2330.916688
"{'boll_window': 60, 'boll_dev': 10, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 2, 'interval': 48, 'fixed_size': 2}",2330.916688
"{'boll_window': 57, 'boll_dev': 10, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 1.6000000000000005, 'dis_open': 4, 'interval': 48, 'fixed_size': 2}",2318.519309
"{'boll_window': 57, 'boll_dev': 10, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 1.7000000000000006, 'dis_open': 4, 'interval': 48, 'fixed_size': 2}",2313.401168
"{'boll_window': 60, 'boll_dev': 8, 'atr_window': 4, 'risk_level': 50, 'sl_multiplier': 4.8999999999999995, 'dis_open': 2, 'interval': 54, 'fixed_size': 2}",2280.675158
"{'boll_window': 60, 'boll_dev': 8, 'atr_window': 4, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 2, 'interval': 54, 'fixed_size': 2}",2280.675158
"{'boll_window': 27, 'boll_dev': 4, 'atr_window': 2, 'risk_level': 50, 'sl_multiplier': 2.9000000000000017, 'dis_open': 4, 'interval': 18, 'fixed_size': 2}",2270.273784
"{'boll_window': 33, 'boll_dev': 8, 'atr_window': 4, 'risk_level': 50, 'sl_multiplier': 1.7000000000000006, 'dis_open': 4, 'interval': 54, 'fixed_size': 2}",2266.32102
"{'boll_window': 57, 'boll_dev': 8, 'atr_window': 8, 'risk_level': 50, 'sl_multiplier': 1.6000000000000005, 'dis_open': 2, 'interval': 58, 'fixed_size': 2}",2255.030345
"{'boll_window': 60, 'boll_dev': 8, 'atr_window': 30, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 2, 'interval': 54, 'fixed_size': 2}",2254.586296
"{'boll_window': 60, 'boll_dev': 10, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 1.6000000000000005, 'dis_open': 4, 'interval': 54, 'fixed_size': 2}",2243.918594
"{'boll_window': 57, 'boll_dev': 2, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 6, 'interval': 54, 'fixed_size': 2}",2237.144874
"{'boll_window': 60, 'boll_dev': 8, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 2, 'interval': 54, 'fixed_size': 2}",2233.31546
"{'boll_window': 60, 'boll_dev': 8, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 5.999999999999996, 'dis_open': 2, 'interval': 54, 'fixed_size': 2}",2232.204306
"{'boll_window': 60, 'boll_dev': 8, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 4.8999999999999995, 'dis_open': 2, 'interval': 54, 'fixed_size': 2}",2232.204306
"{'boll_window': 48, 'boll_dev': 8, 'atr_window': 4, 'risk_level': 50, 'sl_multiplier': 2.300000000000001, 'dis_open': 2, 'interval': 54, 'fixed_size': 2}",2230.724165
"{'boll_window': 57, 'boll_dev': 10, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 1.6000000000000005, 'dis_open': 4, 'interval': 54, 'fixed_size': 2}",2219.801069
"{'boll_window': 60, 'boll_dev': 8, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 1.7000000000000006, 'dis_open': 2, 'interval': 48, 'fixed_size': 2}",2205.208953
"{'boll_window': 60, 'boll_dev': 8, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 1.6000000000000005, 'dis_open': 2, 'interval': 48, 'fixed_size': 2}",2204.765253
"{'boll_window': 60, 'boll_dev': 8, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 1.6000000000000005, 'dis_open': 2, 'interval': 48, 'fixed_size': 2}",2204.084858
"{'boll_window': 57, 'boll_dev': 10, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 1.6000000000000005, 'dis_open': 4, 'interval': 54, 'fixed_size': 2}",2200.363199
"{'boll_window': 60, 'boll_dev': 8, 'atr_window': 4, 'risk_level': 50, 'sl_multiplier': 1.7000000000000006, 'dis_open': 2, 'interval': 48, 'fixed_size': 2}",2195.018191
"{'boll_window': 57, 'boll_dev': 8, 'atr_window': 14, 'risk_level': 50, 'sl_multiplier': 2.300000000000001, 'dis_open': 2, 'interval': 38, 'fixed_size': 2}",2194.034813
"{'boll_window': 33, 'boll_dev': 8, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 1.7000000000000006, 'dis_open': 2, 'interval': 48, 'fixed_size': 2}",2167.497868
"{'boll_window': 33, 'boll_dev': 8, 'atr_window': 30, 'risk_level': 50, 'sl_multiplier': 1.7000000000000006, 'dis_open': 6, 'interval': 54, 'fixed_size': 2}",2161.124516
"{'boll_window': 12, 'boll_dev': 4, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 1.6000000000000005, 'dis_open': 2, 'interval': 54, 'fixed_size': 2}",2148.925267
"{'boll_window': 57, 'boll_dev': 2, 'atr_window': 4, 'risk_level': 50, 'sl_multiplier': 5.499999999999997, 'dis_open': 4, 'interval': 54, 'fixed_size': 2}",2148.887308
"{'boll_window': 48, 'boll_dev': 10, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 1.7000000000000006, 'dis_open': 2, 'interval': 48, 'fixed_size': 2}",2135.712008
"{'boll_window': 39, 'boll_dev': 10, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 1.7000000000000006, 'dis_open': 2, 'interval': 54, 'fixed_size': 2}",2128.473007
"{'boll_window': 48, 'boll_dev': 10, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 1.6000000000000005, 'dis_open': 2, 'interval': 48, 'fixed_size': 2}",2127.25362
"{'boll_window': 57, 'boll_dev': 8, 'atr_window': 8, 'risk_level': 50, 'sl_multiplier': 2.100000000000001, 'dis_open': 2, 'interval': 58, 'fixed_size': 2}",2126.773538
"{'boll_window': 48, 'boll_dev': 10, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 1.6000000000000005, 'dis_open': 2, 'interval': 48, 'fixed_size': 2}",2126.334163
"{'boll_window': 39, 'boll_dev': 10, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 1.7000000000000006, 'dis_open': 2, 'interval': 54, 'fixed_size': 2}",2122.59152
"{'boll_window': 12, 'boll_dev': 4, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 1.7000000000000006, 'dis_open': 2, 'interval': 54, 'fixed_size': 2}",2116.959894
"{'boll_window': 57, 'boll_dev': 8, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 2.300000000000001, 'dis_open': 2, 'interval': 38, 'fixed_size': 2}",2116.630875
"{'boll_window': 39, 'boll_dev': 8, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 2.300000000000001, 'dis_open': 2, 'interval': 38, 'fixed_size': 2}",2116.380351
"{'boll_window': 57, 'boll_dev': 2, 'atr_window': 4, 'risk_level': 50, 'sl_multiplier': 5.499999999999997, 'dis_open': 6, 'interval': 58, 'fixed_size': 2}",2116.135935
"{'boll_window': 48, 'boll_dev': 10, 'atr_window': 4, 'risk_level': 50, 'sl_multiplier': 1.7000000000000006, 'dis_open': 2, 'interval': 48, 'fixed_size': 2}",2115.615091
"{'boll_window': 33, 'boll_dev': 8, 'atr_window': 30, 'risk_level': 50, 'sl_multiplier': 1.7000000000000006, 'dis_open': 4, 'interval': 48, 'fixed_size': 2}",2113.410069
"{'boll_window': 57, 'boll_dev': 8, 'atr_window': 8, 'risk_level': 50, 'sl_multiplier': 4.8999999999999995, 'dis_open': 2, 'interval': 58, 'fixed_size': 2}",2100.93304
"{'boll_window': 57, 'boll_dev': 8, 'atr_window': 8, 'risk_level': 50, 'sl_multiplier': 1.7000000000000006, 'dis_open': 2, 'interval': 48, 'fixed_size': 2}",2098.003241
"{'boll_window': 60, 'boll_dev': 8, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 1.6000000000000005, 'dis_open': 4, 'interval': 48, 'fixed_size': 2}",2096.17912
"{'boll_window': 48, 'boll_dev': 8, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 1.6000000000000005, 'dis_open': 4, 'interval': 54, 'fixed_size': 2}",2094.458359
"{'boll_window': 57, 'boll_dev': 8, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 1.6000000000000005, 'dis_open': 2, 'interval': 48, 'fixed_size': 2}",2094.276424
"{'boll_window': 12, 'boll_dev': 4, 'atr_window': 24, 'risk_level': 50, 'sl_multiplier': 1.7000000000000006, 'dis_open': 2, 'interval': 54, 'fixed_size': 2}",2089.483282
"{'boll_window': 39, 'boll_dev': 10, 'atr_window': 26, 'risk_level': 50, 'sl_multiplier': 1.6000000000000005, 'dis_open': 2, 'interval': 54, 'fixed_size': 2}",2087.352896
"{'boll_window': 48, 'boll_dev': 4, 'atr_window': 4, 'risk_level': 50, 'sl_multiplier': 2.5000000000000013, 'dis_open': 4, 'interval': 10, 'fixed_size': 2}",2086.601182
"{'boll_window': 60, 'boll_dev': 8, 'atr_window': 4, 'risk_level': 50, 'sl_multiplier': 1.7000000000000006, 'dis_open': 4, 'interval': 48, 'fixed_size': 2}",2086.220035
